track id,track name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1YEwBpbhJ8KCNaQTGAL6mM,tell me that you miss me,shattered,0.602,0.547,8.0,-7.294,1.0,0.0535,0.0312,1.15e-06,0.109,0.201,99.847
1uxDHAH3cPPg5tmzcoDAIH,make up,POORSTACY,0.781,0.474,0.0,-7.436,1.0,0.24,0.119,0.0,0.0685,0.584,87.615
18lLws8BLoDdmN9wsBB1Ww,Bloody Sneakers,Jared Anthony,0.873,0.509,4.0,-7.9,1.0,0.0923,0.115,0.0,0.0873,0.543,109.997
3EuboVouVRc9CqSZIAFA2a,Damaged,august brodie,0.684,0.596,5.0,-6.418,1.0,0.12,0.0586,1.05e-06,0.122,0.444,147.027
0oH0OIeKJSAT5bdFkbz20A,Havin My Way (feat. Lil Durk),Lil Skies,0.802,0.737,6.0,-4.862,0.0,0.0757,0.275,0.0,0.113,0.712,127.014
3hIjvZ64lMlOQ4iOKUZ1nv,Home,Austin Patten,0.796,0.527,9.0,-8.493,1.0,0.0431,0.318,0.0,0.0927,0.374,106.002
08qoOpiAcRX5GsdnsrjUUQ,Hate My Life,Dutch Revz,0.644,0.621,1.0,-7.771,1.0,0.037,0.75,1.26e-06,0.102,0.269,119.997
2DaU44ilSPYqUI5T998EBI,Watch Me Wither,Iamjakehill,0.702,0.604,11.0,-7.819,0.0,0.0276,0.278,3.3e-06,0.138,0.404,130.059
0edK7iJKqsWgVCpLGIQ8mF,Voices,12AM,0.644,0.727,4.0,-5.878,0.0,0.0445,0.00965,0.0,0.159,0.0964,85.033
2MvxhedNhxhj32eVQJnmII,Rockstar Shit,BLIND.SEE,0.916,0.445,7.0,-7.143,1.0,0.571,0.0179,1.84e-06,0.381,0.0519,140.124
4c9opTcbXuZ8DAbdVF8Kya,Empty Room,POORSTACY,0.386,0.759,10.0,-6.645,1.0,0.059,0.00106,2.48e-06,0.419,0.657,219.948
72D79mMBu1fs0DbnUU7Ecq,Can You Help Me,$NOT,0.673,0.477,10.0,-8.258,1.0,0.0705,0.538,0.339,0.135,0.509,179.934
0n9OEnwslUYp35GIPC4gV3,Save Me,Promoting Sounds,0.628,0.613,4.0,-7.209,0.0,0.0705,0.0271,0.0,0.291,0.218,170.075
32ypPhtgTaETvFn3ZIHXTW,Fade Away,The Kid LAROI,0.726,0.414,9.0,-12.296,0.0,0.269,0.406,0.0,0.0713,0.47,150.009
00okrW9OfjmG0PZJSY3fJd,Stay Away (feat. Machine Gun Kelly & Goody Grace),MOD SUN,0.667,0.636,8.0,-5.669,1.0,0.082,0.022,0.0,0.0908,0.152,158.058
1dRA0qovocsVf2UbZEwm1L,I Can't Sleep,Tom MacDonald,0.637,0.779,0.0,-7.27,0.0,0.162,0.044,0.0,0.106,0.22,85.899
2J3z8ARclylMrFZ0VS9HPL,realtree,boyband,0.636,0.699,0.0,-7.759,1.0,0.0398,0.00337,0.0,0.503,0.12,127.022
6B2RbPOuwAKtxNAnIKY63A,24,Arizona Zervas,0.735,0.794,0.0,-3.434,1.0,0.193,0.156,0.0,0.11,0.46,147.98
3fKdTr6Uv8HTb92Ih3QWxa,Pretty Girls,iann dior,0.732,0.511,6.0,-6.779,1.0,0.0541,0.276,0.0,0.0916,0.62,96.946
5QZKcQDp0tCcvMdyqEciBV,Tommy Lee (feat. Post Malone),Tyla Yaweh,0.457,0.621,10.0,-5.923,1.0,0.138,0.218,0.0,0.0944,0.634,85.359
6Eebx1HXVJGjfMsTLAlqL1,Tear Drops,Eazy Mac,0.707,0.579,9.0,-9.683,1.0,0.0781,0.0147,0.00135,0.111,0.133,82.505
1b2C65g0kgbybIAeKCxRYl,Dreamer,Trippie Redd,0.534,0.668,6.0,-4.55,0.0,0.0351,0.0975,0.0,0.191,0.326,119.965
2t7D3y0jvYjR8IP9Bosyew,GO (feat. Juice WRLD),The Kid LAROI,0.544,0.744,6.0,-5.007,1.0,0.0889,0.185,0.0,0.336,0.572,73.699
4RB4p9IJ4cktm4p8c7hVlx,he doesn't love her,Brevin Kim,0.398,0.55,9.0,-4.909,0.0,0.0375,0.462,0.0,0.119,0.119,99.663
1b5bD9RZ2KFv34O9Dn5NNr,Drop A Tear (feat. Lil Baby),Bankrol Hayden,0.542,0.641,6.0,-6.746,0.0,0.377,0.0724,0.0,0.108,0.425,148.234
0SVZFshHJ4R1ak6GgVTy0w,Selfish,august brodie,0.459,0.711,7.0,-7.18,1.0,0.142,0.48,0.0,0.081,0.22,73.76
0btSTnL3gJSP9EYFEzGqof,Lose It,Steven Moses,0.678,0.621,9.0,-6.809,0.0,0.146,0.477,0.0,0.156,0.415,82.128
10gP0juQBBD69DRZQu8mWd,THE WORST,benny mayne,0.737,0.721,0.0,-6.195,1.0,0.0541,0.00464,0.0,0.131,0.456,124.029
2MyF6gLfTUve0eXR9rWbcI,Nascar Shawty,Yung Pinch,0.791,0.648,0.0,-6.499,1.0,0.132,0.676,0.0,0.107,0.963,140.027
3qXSVY2nYa8WwQ71K2iuJl,Luck,Appleby,0.635,0.13,3.0,-18.35,1.0,0.0311,0.84,0.259,0.12,0.293,100.0
4zsTtMAIEQMUDMo0kz9v7X,half a heart,Sky McCreery,0.66,0.277,0.0,-10.857,1.0,0.0646,0.93,1.07e-05,0.11,0.144,71.96
1eCTQhsNA31FcwyNcJcf86,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",Sista Prod,0.702,0.616,6.0,-4.903,1.0,0.326,0.686,0.0,0.145,0.507,80.482
0WUEI3wb6ei1gRvCJChfxA,Tell Me,Era,0.496,0.258,3.0,-10.709,1.0,0.0465,0.878,7.2e-05,0.323,0.24,117.654
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078
5YVuTCLDxjS8pORppZhNsf,disappear,eli.,0.565,0.467,5.0,-7.741,0.0,0.0485,0.643,0.0,0.103,0.116,112.499
18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,The 1975,0.572,0.155,6.0,-14.405,1.0,0.0344,0.835,0.000137,0.0906,0.0949,109.923
6YTUGuz1IzqKFpNm0yGQws,I Wouldn't Ask You,Clairo,0.363,0.376,1.0,-10.95,1.0,0.0515,0.706,0.0144,0.0841,0.242,133.76
6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,0.421,0.131,0.0,-18.435,1.0,0.0382,0.952,0.00453,0.109,0.12,137.446
3ehrCQoouv7NW8LRgcMvRF,is your bedroom ceiling bored? (feat. Cavetown),Sody,0.616,0.45,6.0,-9.832,1.0,0.114,0.529,1.58e-06,0.0926,0.195,123.851
1uwl2FmnR4ux7sMkxDJ4xH,Maybe i'm alone,Yaiko Kaori,0.5,0.322,6.0,-15.58,0.0,0.361,0.764,0.555,0.648,0.263,158.708
4ZUv5GgKcziw6ZjyxUfudU,Sweet Hibiscus Tea,Penelope Scott,0.629,0.221,5.0,-10.734,1.0,0.0521,0.87,0.0,0.291,0.602,110.541
4gHhyvZlruoCYjc0mL68zB,backyard demo,mimi bay,0.397,0.0301,11.0,-20.423,0.0,0.0349,0.994,0.1,0.109,0.191,140.187
6jdb9jH5tirekMPG88vdSr,Balloon Boy,Angus Maude,0.757,0.286,6.0,-10.781,1.0,0.0628,0.802,0.0,0.106,0.334,120.221
4WhpjIKKkQlFmbsYQIuJxO,Emotionless,Crisaunt,0.701,0.508,6.0,-9.391,0.0,0.0455,0.483,0.00526,0.129,0.539,83.974
3mRWkQTwau3cl5u2WYE2pt,I Think There's Something You Should Know,The 1975,0.624,0.787,5.0,-9.481,1.0,0.0601,0.0164,0.317,0.194,0.136,123.475
1fR0OgT4b0bRTSzpktLal0,Southern Stars,Foxpaw,0.474,0.31,11.0,-10.822,0.0,0.0307,0.674,0.485,0.128,0.777,150.066
6t4divRE212ilshlDo88AH,idk,Kaxi,0.804,0.329,2.0,-11.921,1.0,0.176,0.608,2.13e-06,0.109,0.24,80.038
1eDV0CBLI89ANm4p2hRves,Thoughts of the Night,INNR CIRCLE,0.657,0.44,1.0,-9.227,0.0,0.0522,0.755,7.07e-05,0.22,0.644,91.96
4K3gM7kzX4POAfrs71HomN,Lookalike,Conan Gray,0.434,0.302,10.0,-10.117,1.0,0.0378,0.766,7.63e-06,0.149,0.173,121.645
6vOasXD4uE6zEPgcXD86Tq,If You Leave,Sky McCreery,0.562,0.0832,6.0,-14.119,0.0,0.0688,0.906,0.000341,0.241,0.0624,134.462
5QzDdJw3jmNtb2VbO3NSwA,scars,ghost punk,0.406,0.369,7.0,-13.737,0.0,0.209,0.674,0.953,0.0707,0.0749,164.195
0D2bQ8QLRSLeyuvEhSuaDD,more,keshi,0.568,0.7,5.0,-5.159,1.0,0.0378,0.561,0.0,0.378,0.377,79.991
091BHawNKMMYOPh1W2N4jr,When I'm No Longer Here,yaeow,0.779,0.288,1.0,-12.991,0.0,0.447,0.613,0.00443,0.105,0.517,124.897
5RpZBENYCjZE7t9M823v0S,Malleable,Max Leone,0.688,0.476,8.0,-6.56,0.0,0.0311,0.638,0.0128,0.109,0.276,150.051
07c66SO9kYqa5GSmvLsQZy,Smoke Signals (feat. Tessa Violet),Cavetown,0.573,0.16,8.0,-16.587,0.0,0.037,0.933,0.000111,0.109,0.246,104.708
6GyNzLfyPlqOanu8S31vaH,Hate Me!,MASN,0.684,0.622,6.0,-6.523,1.0,0.117,0.66,0.0,0.107,0.335,142.05
6e5UOAU8hWJq7FKbHGPp2y,Under / Over,Gracie Abrams,0.776,0.453,11.0,-8.36,1.0,0.136,0.77,6.13e-05,0.126,0.562,158.0
1dBdrCDwt8Fxheqzb8xXDt,Zach's Ballad,Peter Manos,0.676,0.17,9.0,-13.2,1.0,0.0335,0.911,0.000242,0.119,0.285,110.008
45FYSVH7wTmZuOhsAB9YPI,Meant to Be,Snøw,0.792,0.661,0.0,-5.305,1.0,0.0406,0.362,0.0418,0.252,0.6,91.504
6zHP0OCcZYtxumAqmRuIXk,Home for the Summer,Sara Kays,0.682,0.531,4.0,-9.865,1.0,0.0466,0.785,0.000266,0.102,0.407,126.981
3MGozJX0jp6ynA97MDwOUU,BOGU$,Annalise Azadian,0.802,0.413,5.0,-10.111,0.0,0.0858,0.604,0.000193,0.111,0.276,117.907
7xG9bhLJONG5W78hjojWtj,denial,Julius,0.552,0.447,10.0,-8.422,1.0,0.0311,0.876,0.397,0.127,0.295,140.063
69DfM1A9NRoGDNfZsdWHRY,Elastic,Brandon,0.444,0.174,9.0,-12.177,1.0,0.0333,0.927,0.000157,0.118,0.205,139.687
2qgXNUKWcCcXjRo2aMLjBa,Ego,Scruffpuppie,0.431,0.188,0.0,-9.965,1.0,0.0252,0.613,8.28e-05,0.105,0.0446,78.172
0653Mr19pKTqIehqHP9KKh,outside,gnash,0.743,0.177,8.0,-18.111,1.0,0.264,0.721,0.0,0.138,0.462,68.95
1G9YZPtxUGfl1yVw7kq4yc,minor,Gracie Abrams,0.705,0.281,2.0,-7.991,1.0,0.0863,0.856,0.0,0.117,0.211,84.882
3MYK6ntXfrWE4PZg1MmdVN,Hookup Culture,Hojean,0.659,0.359,0.0,-8.336,1.0,0.0249,0.77,0.0,0.22,0.261,78.977
1YUWrIxYwmcrp30xtA9ZQ8,summer nights,Snøw,0.504,0.518,6.0,-7.62,1.0,0.0374,0.236,0.0,0.396,0.346,145.093
6bXwhR6F9tgI3TtgiwSBYj,Your Ghost,4ever Falling,0.368,0.125,0.0,-16.951,1.0,0.0508,0.984,3.52e-05,0.105,0.248,118.352
6xKmHTA27EgOhWXIRppr32,Pancakes for Dinner,Lizzy McAlpine,0.753,0.266,11.0,-11.453,1.0,0.0478,0.759,0.0,0.11,0.321,142.026
0Vuivr9LBX6ZQtshFmBM03,Why Don't I Care?,gglum,0.302,0.142,3.0,-17.533,1.0,0.0315,0.701,0.0949,0.144,0.0757,68.559
3UsCeel9NuKKmpls5B4osK,Do You Ever Think of Me?,yaeow,0.771,0.253,1.0,-13.368,1.0,0.182,0.7,0.0,0.0627,0.662,129.944
2ohheZzavZxvs6Gm3o8EUS,Bubble,rei brown,0.7,0.537,1.0,-6.932,1.0,0.0339,0.569,0.159,0.131,0.567,147.978
3hnj2130ThmuKOthw825PD,Brittle,Char Chris,0.617,0.0798,0.0,-17.707,1.0,0.032,0.935,0.000327,0.109,0.0916,89.987
5JzhtNahrk4YvntIa7jGNp,September 13th,Jess Benko,0.839,0.014,0.0,-24.052,1.0,0.0754,0.925,0.0,0.103,0.211,100.051
0xIxUesRUXMlX1zYitECjs,Silhouette,Sky McCreery,0.658,0.249,9.0,-14.812,1.0,0.0794,0.912,0.00238,0.0893,0.0391,118.007
4UYeZa4OZYSpH6D0COt9my,haircuT,COLETON RUBIN,0.744,0.252,7.0,-15.563,1.0,0.058,0.866,0.000947,0.107,0.524,83.026
7CIUvrs3v8owdrZTRey7RV,blue jeans,familypet,0.607,0.497,9.0,-9.665,0.0,0.0333,0.134,0.0152,0.345,0.357,89.957
2JcMKZhCd5RwcwRbEG58wu,"a world of chaos (feat. Rxseboy, Jomie & Ivri)",Powfu,0.777,0.457,4.0,-6.525,1.0,0.0823,0.481,0.0,0.114,0.652,136.037
3uG6rdUthcTvbK70fwkPky,Body,Jordan Suaste,0.359,0.324,7.0,-8.687,1.0,0.0381,0.629,0.0,0.0649,0.326,98.024
5lbdxt9C6rsELTimTkyMn8,I Need U,yaeow,0.402,0.405,9.0,-12.486,1.0,0.0713,0.513,0.0167,0.155,0.072,84.873
7mtVTmh197xn1JYcZekASZ,Love Me Like a Fool,Lokel,0.634,0.29,8.0,-12.287,0.0,0.0619,0.0928,0.0628,0.107,0.34,114.957
3XIsyH2KHrcPCkE8wkcKX6,Breadcrumbs,Andy Leon,0.423,0.147,1.0,-14.855,1.0,0.0323,0.867,4.32e-05,0.0686,0.236,126.923
3xiNoKG659HRaQwOoE7bHF,say those things,eli.,0.784,0.353,4.0,-6.755,1.0,0.0377,0.531,4.51e-06,0.292,0.442,130.162
0hVZCUZKWsWFU6i5zlRZZr,Supalonely (Lownely),BENEE,0.696,0.338,7.0,-8.611,1.0,0.037,0.888,2.85e-05,0.182,0.204,115.007
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,0.498,0.235,1.0,-16.541,0.0,0.188,0.72,0.0,0.144,0.0895,118.917
7EurJLsr9GPEp8Aq5LJvOK,Somewhere in Ann Arbor,Anson Seabra,0.566,0.153,1.0,-14.133,1.0,0.0399,0.932,2.59e-06,0.0946,0.399,90.493
3bmgfeipIJSaOQRCm921Q6,Good on My Own,Jomie,0.501,0.707,0.0,-5.331,1.0,0.414,0.588,0.0,0.327,0.499,159.755
3aNYisjLM8Wheus3XR7RZb,Blade Of Hope,Leo Bhanji,0.618,0.535,0.0,-11.418,1.0,0.488,0.891,0.105,0.0799,0.327,165.932
5HkDr6w8kst095gAP09k8C,Just a Little Bit Lonely,yaeow,0.458,0.488,2.0,-11.546,1.0,0.0554,0.931,0.248,0.333,0.593,93.14
0xhMIv4WasTVRl951qRXhh,Too Much,Lokel,0.729,0.397,1.0,-9.063,1.0,0.0401,0.181,0.663,0.097,0.375,76.014
1WBInECBaOJMhYmxWkz510,Putting a Spin on Sweater Weather,Egg,0.502,0.0631,10.0,-21.59,1.0,0.0534,0.992,0.00766,0.0973,0.13,75.6
3N5Ez4Xd5SIRBUh3eZ4C7s,Weep,Brandon,0.698,0.116,2.0,-12.287,0.0,0.0365,0.894,8.54e-05,0.0998,0.254,124.1
0MztsqxURlitrtr1Ruu0uw,Ugly,Deb Never,0.767,0.509,0.0,-7.331,1.0,0.0847,0.0872,8.79e-06,0.13,0.143,142.942
0gDKiMAurqJFzRKEKUOVbE,"From Me, the Moon",Lav,0.556,0.0179,0.0,-28.603,1.0,0.0383,0.995,0.16,0.0684,0.152,99.418
5OCgxL9wr0gLTiBE6525Ma,Growing Up,Christian Alexander,0.881,0.28,0.0,-9.29,1.0,0.15,0.515,0.00818,0.0672,0.583,72.521
4W8sUeokQKfHt1uTXp0Jq0,Broken,Lund,0.83,0.583,0.0,-2.052,1.0,0.0412,0.0563,0.0005,0.109,0.146,134.0
47EWMOElkkbMp5m9SBkx7d,IDK You Yet,Alexander 23,0.629,0.306,1.0,-11.735,1.0,0.0424,0.884,0.0776,0.124,0.191,76.994
39aTqaiVKvYoPgW828eWUQ,Those Brown Eyes,ohsobrkn,0.505,0.586,10.0,-12.012,1.0,0.769,0.667,1.02e-05,0.116,0.736,76.999
18WI5LEikfhXo606KbapYf,blue,the bootleg boy,0.707,0.314,6.0,-14.06,0.0,0.0377,0.646,0.0288,0.186,0.335,114.978
0qxcxet7ALr8LEB04dCila,regrets,TruePilot,0.465,0.392,9.0,-12.305,1.0,0.186,0.362,2.12e-05,0.537,0.336,77.413
24iOFsulTYMdH8t5EuF9RU,Missing with Reality,Timmies,0.778,0.0694,1.0,-13.287,0.0,0.19,0.408,0.00124,0.172,0.151,69.99
429NtPmr12aypzFH3FkN9l,Coffee,beabadoobee,0.532,0.137,9.0,-18.208,1.0,0.0717,0.982,0.962,0.112,0.301,118.734
0BIdtZ1RdHNAm1aJxbfyNk,Wavvy,Lav,0.548,0.31,2.0,-10.03,0.0,0.0328,0.561,0.563,0.0774,0.0875,139.675
1fgC2MHbJnPgvDfdTpC62c,Feel Again (Feat. Au/Ra),Kina,0.487,0.384,5.0,-10.594,1.0,0.0587,0.24,0.0,0.124,0.224,78.138
6HeCk6yewXH7WO4D93eub9,Ruthless (Nice Guys Always Finish Last),MarMar Oso,0.724,0.269,5.0,-15.465,1.0,0.0456,0.388,0.0,0.0808,0.866,86.042
4sSu9BtWSCWRNjGD2AvqbG,Psycho!,MASN,0.868,0.365,7.0,-9.51,1.0,0.0383,0.433,0.0,0.207,0.471,114.979
0jltLZz2X5uuBNY4ujWafX,Quarantined from My Love,ohsobrkn,0.879,0.51,6.0,-9.001,1.0,0.346,0.194,0.0,0.605,0.557,139.956
4P1L6AniTDJzANaubzWGYs,I'm Not Enough and I'm Sorry,Teqkoi,0.698,0.183,8.0,-20.188,1.0,0.299,0.462,0.000424,0.335,0.244,143.96
65gamarWLet1XzenwaeMVt,Euphoria.,James Curry,0.697,0.51,11.0,-10.46,0.0,0.091,0.481,0.0028,0.134,0.161,80.042
3l3lUyNu5zh6H6uByc5Xnr,If I Really Love You,Lexi Jayde,0.498,0.241,0.0,-14.096,1.0,0.0324,0.776,2.51e-05,0.113,0.131,121.848
6mYnhUDS5mJ00d4vCcXaXa,I think I love u,Lemonah,0.845,0.125,5.0,-14.871,0.0,0.0894,0.957,0.745,0.0609,0.787,89.971
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026
6BI0Na9AtisZ3PpkPqEeXk,dropout,brakence,0.752,0.273,1.0,-11.269,1.0,0.138,0.445,0.0,0.155,0.629,141.039
1eVNC3w8fJQYRm8T6anCEd,At Night I Miss You the Most,Jordy Chandra,0.445,0.151,0.0,-19.349,1.0,0.0327,0.963,0.195,0.0876,0.187,143.765
1kAkUHFb7ryeVkVSRD6Nkj,Wish I Was Better,Kina,0.732,0.304,0.0,-13.086,0.0,0.111,0.747,6.13e-05,0.143,0.185,139.965
57Cb3vwdsyb3w8LsYcQXSj,You Know That I Don't Play,Shiloh Dynasty,0.565,0.54,7.0,-13.989,1.0,0.442,0.953,0.0184,0.12,0.421,78.38
1oNMceptUaTWuOmJl1UCqH,like crazy,Aidan,0.581,0.298,10.0,-13.46,0.0,0.0485,0.86,3.84e-06,0.111,0.0895,64.9
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,0.642,0.374,4.0,-9.386,1.0,0.0545,0.786,0.0,0.0906,0.0799,124.099
1vMG36UC8imqUWv20ycx54,Angel,vict molina,0.546,0.0327,10.0,-31.214,1.0,0.0311,0.87,0.0116,0.0861,0.468,160.245
7BrbGr8S8rjrnlGLqtfFwA,i still think of you,the bootleg boy,0.575,0.193,2.0,-15.494,1.0,0.179,0.951,0.0443,0.156,0.308,118.589
5PqreNOgHtz0JusSoeitaF,im used to it,Powfu,0.647,0.341,0.0,-8.51,1.0,0.0382,0.752,0.0,0.102,0.337,79.072
2JFIniB5VkK453yM5KkDLX,Darya,Sk8dumpling,0.74,0.228,4.0,-16.764,0.0,0.0387,0.899,0.225,0.116,0.243,99.938
2hkrK4tbCWGhUlF0rtQzBs,i don't wanna fall in love,XINCLAIR,0.636,0.469,2.0,-10.334,1.0,0.385,0.747,0.0,0.05,0.603,160.071
0Yzq98PNZxKoxjuEC2btuR,Love Me,Zaini,0.719,0.37,11.0,-11.092,1.0,0.0468,0.172,0.000182,0.194,0.606,135.035
7kXrgwCo0BFVFzVZ3OkkFp,love you still,itssvd,0.776,0.225,3.0,-18.948,0.0,0.0416,0.871,0.046,0.0941,0.354,112.009
4h5zEG7WC0F2NhPKyiiOhG,change,aesthetic boi,0.381,0.485,10.0,-15.981,1.0,0.652,0.868,1e-05,0.417,0.29,83.379
5ExF5CiCtQw2CYeJlDMvpO,I Can't Get Over,SEA,0.546,0.547,8.0,-7.902,1.0,0.0348,0.471,0.0,0.113,0.288,113.862
11dOflbG7PpOepza4U553L,falling,C H O I S I E S,0.8,0.49,9.0,-7.972,1.0,0.132,0.638,0.928,0.107,0.402,129.999
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078
0tMSssfxAL2oV8Vri0mFHE,listen before i go,Billie Eilish,0.319,0.0561,0.0,-23.023,1.0,0.045,0.935,0.00384,0.388,0.082,79.764
6700Z4Izi8EbB6JNthU6Ma,Hold Me While You Wait,Lewis Capaldi,0.688,0.53,11.0,-5.507,1.0,0.0333,0.443,0.0,0.0995,0.162,106.958
0gySkOOewOdZtHG8stPEB8,Young & Sad,Noah Cyrus,0.618,0.428,7.0,-8.5,0.0,0.038,0.592,0.0,0.192,0.359,142.021
1tF7RL54zjHSy0N2qEQLDY,"I miss you, I’m sorry",Gracie Abrams,0.617,0.451,7.0,-6.096,1.0,0.0481,0.734,1.56e-06,0.128,0.161,109.757
0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,0.559,0.422,11.0,-11.89,1.0,0.195,0.701,1.99e-06,0.0853,0.191,74.002
3i4CFXy3ezQZEt8V0GA7Uh,Drop Dead,Holly Humberstone,0.577,0.393,0.0,-7.322,1.0,0.038,0.586,0.000181,0.0927,0.132,89.858
7KKamdf8oLVz1eFcNRjvnq,we'll be fine,Luz,0.563,0.382,10.0,-11.138,1.0,0.0404,0.748,0.0,0.0714,0.197,120.802
1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,0.642,0.374,4.0,-9.386,1.0,0.0545,0.786,0.0,0.0906,0.0799,124.099
06qUEhhx6jKQmhj2qAkn4H,Trying My Best,Anson Seabra,0.561,0.0587,5.0,-17.819,1.0,0.0762,0.95,0.0,0.0828,0.342,143.027
1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,Sasha Sloan,0.629,0.327,11.0,-8.285,1.0,0.029,0.761,2.96e-05,0.103,0.381,74.953
4AuYFl8wn6502LiHDTr0C9,tear myself apart,Tate McRae,0.487,0.5,9.0,-6.87,0.0,0.0277,0.212,0.0,0.117,0.31,85.985
5c1gKtJkR8dPjki25BU7Qz,hurt so bad,Cian Ducrot,0.461,0.452,2.0,-6.529,1.0,0.0366,0.337,0.0,0.269,0.282,168.074
49MMefftWPcltNP4OOJGSs,I Lost a Friend,FINNEAS,0.453,0.209,11.0,-11.917,1.0,0.223,0.587,0.0,0.119,0.216,169.316
1dBdrCDwt8Fxheqzb8xXDt,Zach's Ballad,Peter Manos,0.676,0.17,9.0,-13.2,1.0,0.0335,0.911,0.000242,0.119,0.285,110.008
74I76sDq0rPJV3FP4fq44d,Overused (feat. gnash),Clara Mae,0.503,0.525,0.0,-7.79,1.0,0.134,0.647,0.0,0.104,0.681,115.6
5JVlz4JCy3cv8pZB12sKJL,The Night We Met (feat. Phoebe Bridgers),Lord Huron,0.417,0.362,9.0,-11.109,1.0,0.0409,0.974,0.172,0.631,0.12,174.004
65tCdopbRv73fYFOL40ViN,i'm lonely,Luz,0.504,0.214,5.0,-10.747,1.0,0.0368,0.841,0.0,0.113,0.25,108.677
11MNmZqWEYAzIbrOQGSTCE,i don't think i love you anymore - Recorded at Electric Lady Studios NYC,Alaina Castillo,0.287,0.345,9.0,-7.827,0.0,0.0296,0.756,0.0,0.239,0.309,136.126
4PV0uE5pZSh44E3NqNNDEH,Selfish,Madison Beer,0.378,0.461,9.0,-6.202,1.0,0.0275,0.627,0.0,0.386,0.232,75.363
6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,0.421,0.131,0.0,-18.435,1.0,0.0382,0.952,0.00453,0.109,0.12,137.446
3Cwx1w1QYOuMOlx7xDmLcQ,Can't Be Happy All The Time,Tones And I,0.463,0.24,7.0,-6.448,1.0,0.0606,0.541,0.0,0.165,0.245,84.175
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,0.556,0.538,8.0,-5.408,0.0,0.0382,0.0689,0.0,0.196,0.291,143.95
2rPe95TgVgmyQokYu1FQ2K,Out of Love,Peter Manos,0.628,0.187,1.0,-16.576,1.0,0.0427,0.949,0.0513,0.0886,0.266,120.063
2MnxmLcFD2oezbJgBDw1y2,Don't Worry,The 1975,0.348,0.0934,1.0,-12.375,1.0,0.0388,0.924,0.0,0.114,0.356,90.766
1qFMIjTe9esCDiytqUY19t,i can't breathe,Bea Miller,0.347,0.209,11.0,-11.152,1.0,0.0273,0.893,0.00287,0.138,0.0735,82.878
6tNgjrWXWHx2zR52Q6qCLG,you were good to me,Jeremy Zucker,0.46,0.0834,2.0,-15.095,1.0,0.0433,0.909,1.98e-05,0.112,0.21,98.329
3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,The Weeknd,0.55,0.611,0.0,-7.475,1.0,0.137,0.162,6.88e-05,0.121,0.243,148.062
3xijzRdlKYMuEQDVZTYlg9,Sometimes Things Just Fall Apart,Rence,0.697,0.53,0.0,-7.474,1.0,0.0413,0.253,0.0,0.598,0.408,117.971
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891
2k9N4caeCIJLOWwWwssrEM,Easily,Bruno Major,0.772,0.256,7.0,-8.545,0.0,0.0481,0.491,0.00612,0.144,0.357,118.902
5a6pdCHlWS2ekOOQ70QnAr,July,Noah Cyrus,0.708,0.186,9.0,-8.953,0.0,0.0422,0.868,0.0,0.0779,0.321,72.541
7EurJLsr9GPEp8Aq5LJvOK,Somewhere in Ann Arbor,Anson Seabra,0.566,0.153,1.0,-14.133,1.0,0.0399,0.932,2.59e-06,0.0946,0.399,90.493
7MZF7YLxOP2to9iblSulLc,Modern Loneliness,Lauv,0.702,0.508,8.0,-7.105,1.0,0.035,0.144,0.0,0.108,0.143,82.008
1v6svH1Fyx9C1nIt1mA2DT,All I Want,Olivia Rodrigo,0.376,0.43,0.0,-6.585,0.0,0.0328,0.0902,0.0,0.0912,0.129,77.599
13TMuxC8tdSfthXpHG9D26,1 SIDED LOVE,blackbear,0.584,0.42,8.0,-7.827,1.0,0.0322,0.236,0.0,0.119,0.283,90.051
