track id,track name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,lyrics
4FGl5XDCrkbS4KcvpTIiKK,Colorado,SayWeCanFly,0.701,0.669,6.0,-6.182,1.0,0.0423,0.175,0.0,0.10400000000000001,0.584,149.967,"Wasn't it enough that I came back home
Dropped what I was doing back in Colorado
I've been trying to find it in me not to lose my grip
Spending way to many dollars on a plane ticket, let's go

I got your favorite Starbucks drink
On top of that these flowers are the prettiest pink
Tried to do my hair this morning at the motel six
But now it's pouring rain and I look like shit
Your shift is done at 1 pm, I think that I remember
It's quarter to and I've been sitting on this curb forever
Humiliated but I know that I have to surrender
My dignity 'cause otherwise I might lose you forever

When you walked outside with your head down
And your hoodie pulled up looking good now
I was about to give you part of me that I could never give
But you got into your car and drove away with it, yeah
"
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,0.797,0.5329999999999999,0.0,-9.74,0.0,0.0412,0.0172,0.000152,0.10300000000000001,0.32899999999999996,131.036,"Ooh
Baby, I need you in my life, in my life
Please, bae, don't go switchin' side, switchin' sides
I swear this is where you reside, you reside
Please bae, don't go switching sides, switching sides
Yeah, yeah, yeah

Ooh-ooh, please don't throw your love away, huh
Please don't throw your love away, huh
Please don't throw your love away, huh
"
23GLgk0r6rKVCic7cCFArg,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,0.792,0.512,2.0,-6.875,1.0,0.0408,0.13,8.82e-05,0.14,0.11,113.978,"Take me home
Take me home
It's the one place I can rest in peace
Turn off my phone
So many messages I wish I could just delete

Questioning my existence ('istence)
Questioning my decisions ('cisions)
Burning down all the bridges (Bridges)
Dig a moat, now I'm finished
Sorry, don't want you to visit, no
No

One last pic and I'll be gone
Make it count, put the flash on
Never really felt like I belonged
"
6v6Uz0WRESNjUnOjGzKamp,Just Be Around,Smrtdeath,0.701,0.687,10.0,-6.787000000000001,1.0,0.14400000000000002,0.0904,0.0,0.121,0.382,158.00799999999998,"Wearing the same fit off the floor for a week now
I don't really know where I'm going I just be around
She's asking if I'm okay
I said maybe you could kill me
I don't wanna feel things
Looking like I'm dying but my shit is still bust down
Got a bag in my pocket and got a bag in my account
She said she wanna save me
But baby I'm not really worth saving

Getting fucked up just to pass the time by
Everything hurts act like I don't know why
Running from these demons right over to where the bags at
Lookin' at myself like why aren't you entertained yet
I don't mean to brag, I'm not even that famous
"
6GyNzLfyPlqOanu8S31vaH,Hate Me!,MASN,0.684,0.622,6.0,-6.523,1.0,0.11699999999999999,0.66,0.0,0.107,0.335,142.05,
4GUj9MfPPkjpZskxb45uiX,Angels & Demons,jxdn,0.5539999999999999,0.8,8.0,-3.9360000000000004,1.0,0.0395,0.11900000000000001,0.0,0.629,0.46299999999999997,115.056,"Two faced, two faced, yeah
Black and white, left right, yeah
Up down, all night, yeah
Can't escape it ever
Don't forget my name
I dont feel the same
On the trip, no train

And all these angels and demons
Keep shouting and screaming
I'm falling from Eden

So fuck me like a rockstar
Dancing on a cop car
Nothing in the world can stop me now
Fuck 'em like a rockstar
Ridin' in a cop car
No one in the world can help me now

"
6VrCmhRBFnuGKmtNfk4jDs,Spotlight,Marshmello,0.546,0.8220000000000001,7.0,-4.4830000000000005,1.0,0.151,0.0145,0.0,0.742,0.615,150.06,"Loving you is like a fairytale
I just can't pick up the phone again
This time I'll be on my own, my friend
One more time, I'm all alone again

Sex with you is like I'm dreaming, and
I just wanna hear you scream again
Now you're gone, I can't believe it
Time I spent with you deceiving me

I don't care if you believe in me
I still wonder why you're leaving me
I don't care if you believe me
I still wonder why you tease me

And if I'm taking this the wrong way
I hope you know that you can tell me whatever you're thinking
It's when you put me in the spotlight (Spotlight)
I hope you know I'm faded, all of this liquor I'm drinking

And if I'm taking this the wrong way (Wrong way)
I hope you know that you can tell me whatever you're thinking
"
16ZHjPPoTEJ5TXPydW3zLR,I'm falling apart fast feels like I'm flying,Elko,0.638,0.602,8.0,-4.607,1.0,0.0254,0.5660000000000001,0.0,0.217,0.376,109.96700000000001,"Wish I could change your mind
Maybe then you'd still be mine
I know it's not me, I treated you right
But you just needed to learn how to smile

It hasn't been that long
But feels like a while
Wonder who you talk to nowadays
And I hope you're not making too many mistakes
I know it's not, it's not my place

But I can't help
To wonder if you miss me
Wonder if you're still thinking about me
You seem so put together but I'm drowning
I'm falling apart fast, feels like I'm flying
"
0DILU9jjSTnCv1dcbUH3ib,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),iann dior,0.748,0.49200000000000005,11.0,-8.584,1.0,0.0498,0.151,0.0,0.146,0.483,145.097,"I've been losin' my mind tryna figure it out
But I'm stuck in the drought, I guess I'll start again
I've been losin' my mind tryna figure it out
But I'm stuck in this house, I am my only friend

Lately I know I've been a punk and I need to sober up
Double cup it got me stuck, I think I'm losin' it (yeah)
'Cause every time that I've been gettin' stuck (I'm stuck)
Got a lot inside my head (my head)
All my friends out there been dead, since I made it out

It's every time, that you cross my mind
Remember the times but I know that you won't ever change
I'm not sober enough, sick and tired of love
If you draw that line, bae, I hope you know I'm crossin' it

"
54dQrW1GIFRxDAsXkSoOyT,rope,guccihighwaters,0.634,0.37799999999999995,5.0,-10.568,0.0,0.0572,0.879,0.000336,0.0855,0.235,138.045,"Why does everything in my head fall apart?
It's beautiful, it's like a work of art
Try resuscitate the passion in my heart
But there's no passion left, I'm in a burning car

Let the flames engulf me, I
Just wanna feel something
Burning down to my bones
I'm charred, I'm coal

I tried, I told you I'd be there for you
You said nobody ever cared for you
I should've picked up my phone
Maybe you would've put down the rope

I tried, I told you I'd be there for you
You said nobody ever cared for you
I should've picked up my phone
"
02I7vfIFTFBd3TlysvBUqv,Break Up Song,MarMar Oso,0.688,0.456,7.0,-9.682,1.0,0.0433,0.392,0.0,0.0925,0.779,140.076,"Oh, yeah
Oh-oh, oh-oh, oh-oh
Ohh-ohh-ohh

I fell in love with a girl that I thought I knew
She did me so cold, she left my heart so blue (My heart so blue)
She do anything for some Jimmy Choo's (For some Jimmy Choo's)
With a Birkin bag and some designer shoes
This ain't a make-up song, this a break-up song (Break-up song)
I don't want you no more, why you take so long? (Why you take so long?)
Used to want you so bad and now the feeling's gone (Feeling's gone)
Tell me, am I wrong for feeling this strong?

If I didn't have nothin', would you still want me?
'Cause it just seem you only want me for money
I can tell, but I tried to put it to the side
I can't love someone who only lies
Go figure, fell in love with a gold digger
Always look so good, but you just so damn bitter
"
4h5N4KyWZMtpeH9vhXSXjd,Life's A Mess (feat. Halsey),Juice WRLD,0.63,0.446,1.0,-8.9,1.0,0.0351,0.337,0.0,0.166,0.177,143.078,"Have you ever fallen head over heels for somebody?
Not just somebody
No, no
(Rex, you did it again)

Have you ever fallen head over heels for somebody
That made promises to give you the world? Um
I really hope they held you down
I really hope it was no lying
'Cause when heart breaks it feel like the world's gone
But if the love's real, you'd feel your soul roar like a lion
And you'd finally let bygones be bygones
Don't throw in the towel, I know it feels like you're the only one trying
You just gotta learn to live and love on

I belong with the one put on this earth for me
Everybody has their someone, just gotta look and see
I'm screaming out, ""Lord, help me"", I've been lonely
That's when you accept me, then you set me free

Uh, sometimes life's a mess
Uh, I get high when I'm upset
"
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,0.872,0.391,0.0,-9.144,0.0,0.242,0.469,4.13e-06,0.297,0.43700000000000006,134.02100000000002,"I know you so well, so well
I mean, I can do anything that he can
I've be feelin'-

I know you're somewhere, somewhere
I been trapped in my mind, girl, just holding on
I don't wanna pretend we're somethin', we're nothin'
I've been stuck thinkin' 'bout her, I can't hold on (I've be feelin'-)

I'm in pain, wanna put ten shots in my brain
I've been trippin' 'bout some things, can't change
Suicidal, same time I'm tame
Picture this, in bed, get a phone call
Girl, that you fucked with killed herself
"
1Zv2jT7iZu98Feqpzhn0nd,(i hope you) miss me,Joseph Black,0.7340000000000001,0.596,6.0,-10.023,0.0,0.324,0.11800000000000001,0.0,0.107,0.317,98.024,"I hope you miss me
I hope you thinking 'bout it and ayy
I hope you thinking 'bout it and ayy

I hope you miss me
I know you left but I hope you won't forget me
I really tried to be my best when you was with me
I really tried to be my best and it got tricky, ayy
I hope you miss me, I know you left
But I hope you won't forget me
I really tried to be my best when you was with me
I really tried to be my best and it got tricky
I got some deep rooted issues in me
I got some deep rooted issues tryna fix this
I got some demons in my head they tryna trick me

Vulnerability, it never fit me
I thought we tighter than this
Then you want to slip free
How did you slip away?
How does it feel to look at me inside my face (Tell me somethin' baby)

I drop to my feet, can't believe you shared yourself
"
7j0He3HOaCTWLG7IRQr33p,Psycho! (Remix) (feat. Trippie Redd),MASN,0.871,0.525,7.0,-4.957,1.0,0.0512,0.297,0.0,0.184,0.547,115.01,"Haha
Big fourteen, know what the fuck goin' on
I might just go psycho
Too many drunk white hoes
Yeah

I might just go psycho
Too many drunk white hoes
Said I won't but I might though
Walking on the tight rope
Do it just in spite though
Backwoods got my eyes low
I might just go psycho
Backwoods had my eyes low

I just left in the Porsche
I'm moving too fast I cannot slow it down
On my way to the morgue
I'm dying young if I don't slow it down
Too much cash in the bag
I'm burning it all, nothing can stop me now
Gave you one more chance
You lost that shit and you just lost a crown
"
0S0vWvyZ6Rc79TXkWxT9QA,Save That Shit,Lil Peep,0.534,0.583,2.0,-8.672,1.0,0.0288,0.0262,0.0,0.42100000000000004,0.145,105.99700000000001,"Fuck my life, can't save that girl
Don't tell me you could save that shit
All she want is payback for the way I always play that shit
You ain't gettin' nothin' that I'm sayin'
Don't tell me you is

Nothin' like them other motherfuckers
I can make you rich (I can make you rich)
I can make you this, baby, I can make you that
I could take you there, but baby, you won't make it back
Growing sick of this and I don't wanna make you sad
Do I make you scared? Baby, won't you take me back?

Nothin' like them other motherfuckers
I can make you rich (I can make you rich)
Nothin' like them other motherfuckers
I can make you rich (I can make you rich)
"
0SQS6U9RfjA4Nph4JcMpU8,alive,guardin,0.217,0.89,6.0,-4.273,1.0,0.0617,3.4399999999999996e-05,0.0,0.13,0.111,143.97899999999998,"This shit's a lie
Go back inside
Cry 'bout the future she'll leave you behind
I'm staying still while the seasons arrive
This ain't the place for me why do i try
Get up & drive
Go sixty five
No destination inside of my mind
I've taken pills in the past i'll be fine
Losing my head just to keep me alive

Keep me alive
Counting the time on the clock till it's five
Minutes until this disaster arrives
Lie down on the floor you'll be fine
Cold surfaces wake up my eyes
Blindsided by love bold and bright
"
1FIv5SzIBWmCF5Xmt8N6BD,Comatose,jxdn,0.35100000000000003,0.852,11.0,-5.104,0.0,0.34299999999999997,0.00462,0.0,0.451,0.556,162.005,
5A5I22otsloR7rmsiIq0R8,HighSchool,ION LIL GUT,0.7120000000000001,0.6679999999999999,4.0,-8.526,0.0,0.0386,0.0501,0.0,0.253,0.217,86.01799999999999,
5IrC1UAnYw3SyfV9ER03ON,candy,guccihighwaters,0.644,0.595,6.0,-5.824,0.0,0.0371,0.47200000000000003,0.0,0.125,0.31,82.561,"I might have to block you, know it's for the better
Trust me, don't wanna forget you, no
Lips taste sweet like candy
And I don't really know nothing better

This ain't new, I been through this
Couldn't give a fuck If I lose this
Regret it all when I do it
So why do I do it?

Emotionally clueless, feeling so foolish
Why I'm fucking with you, bitch?
Feeling so stupid
But I've been reflecting, I'm losing the best thing

For the better, for the better
Left your lipstick stain on my sweater
For the better, for the better
This love won't last never ever

"
7y7w4tl4MaRC2UMEj1mPtr,Come & Go (with Marshmello),Juice WRLD,0.625,0.8140000000000001,0.0,-5.181,1.0,0.0657,0.0172,0.0,0.158,0.535,144.991,"Woah, uh
Oh, oh-oh, oh (Mello made it right, uh)

I try to be everything that I can
But sometimes, I come out as bein' nothin'
I try to be everything that I can
But sometimes, I come out as bein' nothin'
I pray to God that he make me a better man (Uh)
Maybe one day, I'ma stand for somethin'
I'm thankin' God that he made you part of the plan
I guess I ain't go through all that Hell for nothin'

I'm always fuckin' up and wreckin' shit
It seems like I perfected it
I offer you my love
I hope you take it like some medicine
You tell me ain't nobody better than me
I think that there's better than me
Hope you see the better in me
Always end up betterin' me
"
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,0.74,0.613,8.0,-4.88,1.0,0.145,0.258,0.00372,0.12300000000000001,0.473,75.023,"Yeah, Who am I? Someone that's afraid to let go, uh
You decide, if you're ever gonna let me know, yeah
Suicide, if you ever try to let go, uh
I'm sad I know, yeah, I'm sad I know, yeah

Who am I? Someone that's afraid to let go, uh
You decide, if you're ever gonna let me know, yeah
Suicide, if you ever try to let go, uh
I'm sad I know, yeah, I'm sad I know, yeah

Thought I gave her everything
She took my heart and left me lonely
I've been broken, heart's contentious
"
5KeeYJwyjXzCxtfKYqSNNw,All Along,Iamjakehill,0.634,0.6629999999999999,10.0,-7.992999999999999,1.0,0.0332,0.298,0.0,0.15,0.848,154.043,"You put a hole in my chest, I put a hole into yours
There's really not much left of us and that I'm sure
So we should run while we can, the scene is fading to black
Now let me hold on your hand, I'll probably never look back
The grass was green, now it's all fucked up
Everything was goin' fine until we burnt it up
We're only wastin' time every time we try
But we stick around again, and I don't even know why

Rippin' at the seams, can you catch me when I'm fallin'?
Risky on the bet, fuck it, here we go, I'm all in
Loosenin' the grip, I'm only hanging by a thread
Call it how I see it, think we're better off dead

All along you played with my heart
We're doomed, we knew this all from the start
You crossed the line, I let you this time
Now I should've been cautious, but I couldn't stop this
All along you played with my heart
We're doomed, we knew this all from the start
"
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,"Don't stay awake for too long
Don't go to bed
I'll make a cup of coffee for your head
I'll get you up and going out of bed, and I

Yeah
I don't wanna fall asleep, I don't wanna pass away
I've been thinking of our future 'cause I'll never see those days
I don't know why this has happened, but I probably deserve it
I tried to do my best, but you know that I'm not perfect

I've been praying for forgiveness, you've been praying for my health
When I leave this earth, hopin' you'll find someone else
'Cause, yeah we still young, there's so much we haven't done
Getting married, start a family, watch your husband with his son

I wish it could be me, but I won't make it off this bed
I hope I go to heaven so I see you once again
My life was kinda short, but I got so many blessings
Happy you were mine, it sucks that it's all ending

Don't stay awake for too long
"
0sFqD0Mxcv3QLVyrWEddJ0,Just Like You Do,SadBoyProlific,0.7070000000000001,0.33399999999999996,1.0,-15.185,1.0,0.0907,0.628,0.135,0.157,0.10300000000000001,127.973,"I don't wanna leave
Sweep me off my feet
Just like you do
Just like you do
Take my heart away
Please just let me stay
Just like you do
Just like you do

I been high as Icarus tryin' to find the sun, I'm-
Hopin' to crash and burn and let this just be done I'm-
Tired of losing, my nightmares are lucid
I ain't won a battle in my head since this war's fuckin' begun
Let me roll my weed
I don't speak
I've learned all the finer things don't mean a thing
I need rest but never sleep
Just slit my wrists and let them seep
So let me be
"
0CmoisdB4maBgLV5MajnL4,"No Service In The Hills (feat. Trippie Redd, Blackbear, PRINCE$$ ROSIE)",Cheat Codes,0.542,0.7390000000000001,7.0,-4.857,1.0,0.0395,0.00445,0.0,0.306,0.33799999999999997,156.07399999999998,"It's no service in the hills
I can't hit you back, you gon' have to chill
Tryna make another mil'
I just can't relax, I might take a pill
I've been way up
Got my bread up
Talkin' like you hungry
Bitch, I'm fed up, yeah
It's no service in the hills
I can't hit you back, you gon' have to chill

I've been way up
It's no service in the hills
I can't hit you back, you gon' have to chill
I've been way up, I've been way up
I've been way up, got my bread up
Talkin' like you hungry
Bitch, I'm fed up, yeah
It's no service in the hills
"
4aPzU7jCuoBibw6zGuzRdq,Drugs,Landon Cube,0.613,0.7190000000000001,9.0,-7.312,0.0,0.0376,0.11900000000000001,0.0,0.11199999999999999,0.613,129.946,"Can we fuck for once without them drugs, so I know it's real?
Can we chill a month without them drugs, so I know it's real?
Can you call me once, when you're not drunk, so I know it's real?
So I know it's real, so I know it's real
Can we fuck for once without them drugs, so I know it's real?
Can we chill a month without them drugs, so I know it's real?
Can you call me once, when you're not drunk, so I know it's real?
So I know it's real, so I know it's real

It's like we still have sex but we don't make love (Love)
It's like we don't connect if we don't take drugs (Drugs)
I got a little extra space we could both take up (Up)
And you could fuck me in the morning until we get up (Up)
'Cause I don't know how to feel, I don't know how to feel
When you lie to my face, I don't know how to deal
I don't know if it's real, I don't know if it's real
Need a whole lotta space, so I know that it's real

"
6ojH8y0rDpVoV1sA3IRB7I,Friends,Ollie,0.691,0.435,4.0,-7.65,0.0,0.0761,0.39299999999999996,0.0,0.129,0.273,144.03799999999998,"Watchin' you
All night gets hard for me
I don't want to leave alone
I just want to get you all for me
I want more, want more than friends

Watchin' you
All night gets hard for me
I don't want to leave alone
I just want to get you all for me
I want more, want more than friends

You're all I'm needin', I'd run into your arms
But love is deceivin', you'll only break my heart
I've been on my own, all alone
You don't hit my phone, hit my phone anymore
"
5Kjz86OFAoN6D4kF1BTSEc,Moon & Stars (feat. Maggie Lindemann),$NOT,0.713,0.47,9.0,-8.698,1.0,0.0864,0.606,1.3500000000000001e-05,0.306,0.0825,84.51799999999999,"Yung Castor
Ayy, bitch, I'll take you to the fuckin' (Ayy, uh)
I'll take you to the fuckin' moon and stars
You feel me? (Yuh)
Hahaha, ayy, ayy

Okay, I hop up in my coupe, yeah (Wassup?)
Wassup? Do you wanna go far with me? (With me)
Hold my hand, I ain't really goin' far (Uh-uh)
Bitch, I'll take you to the moon and the stars (And the stars)
'Kay, I hop up in my coupe, yeah (Wassup?)
Wassup? Do you wanna go far with me? (With me)
Hold my hand, I ain't really goin' far (Uh-uh)
Bitch, I'll take you to the moon and the stars (And the stars)

Ayy, I ain't really wanna do it now, ayy
I see my name in the back (Yuh), ayy
I see my name in the back, yuh, ayy
"
5GWAraPLRsJ5EFMzqo0C3g,I Can't Sleep,POORSTACY,0.624,0.6559999999999999,2.0,-5.1610000000000005,1.0,0.0388,0.00882,0.0,0.122,0.253,135.001,"I don't know how long I'll live
You always take more than you give
I can't sleep (Ooh-ooh)
I can't sleep (Ooh-ooh)
All the broken kids who cut our wrists
And I don't believe your promises
I can't sleep (Ooh-ooh)
I can't sleep (Ooh-ooh)
I don't know how long I'll live
And you always take more than you give
I can't sleep

I, don't wanna be you, wanna be you
I, just wanna be
I wanna be myself
I just wanna be myself

All the lies, that you told me
"
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,Lil Peep,0.669,0.574,4.0,-6.442,0.0,0.0286,0.0175,0.00294,0.146,0.273,120.01299999999999,"Come, let's watch the rain as it's falling down
Yo, let's do that song for Peep
Sunlight on your skin when I'm not around
Shit don't feel the same when you're out of town
So come, let's watch the rain as it's falling down, yeah

Come, let's watch the rain as it's falling down
Sunlight on your skin when I'm not around
Shit don't feel the same when you're out of town (Ooh, ooh)
So come, let's watch the rain as it's falling down (Ooh, ooh)

Rain keeps fallin', tears keep fallin'
Rain keeps fallin', tears keep fallin'
"
4I2OzZX4LjwlTOVGACuyFr,Never Get Away,LiL Lotus,0.596,0.785,10.0,-6.896,1.0,0.0455,0.0192,0.0,0.125,0.41100000000000003,168.037,
2Hb0xOroIPtuunNoCwKtmt,I Hate Love,Justin Stone,0.7,0.748,1.0,-7.763999999999999,1.0,0.0508,0.0483,1.21e-06,0.111,0.16,130.012,
7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),Lil Mosey,0.748,0.648,10.0,-6.445,0.0,0.0816,0.484,0.0,0.126,0.726,139.952,"Oh-oh
Ayy Royce, you did it right here

Still poppin' Xans, 2019
Pour up the lean, got me stuck in a dream
Started hittin' licks back in 2014
I got the ice on me, dripping Céline
Fives came in off a hunt
Me and my niggas still drippin' for fun
Been knew I was the one
Still got niggas on the run, yeah

I got these diamonds, my chain swangin'
I got these bands, ain't shit changed
Talkin' like you want that smoke (Smoke)
We want the same thing (Brrt)
I got a brand new chain (Chain)
Then I wear ten on my neck, mhm
Then I got a new Patek, yeah
Flyin' that bitch with a text
Six on a new fit, 50 for a drop top
I was off a bean, tell me your watch type
"
7uHRKSQ9WIlBBuBY7BHcbq,Forever,ilyTOMMY,0.613,0.33899999999999997,5.0,-14.908,0.0,0.135,0.6779999999999999,0.0,0.166,0.292,106.58200000000001,
2Yr2BzqNDpIh0YQcnFqM09,VOICES (feat. XXXTENTACION),Skye,0.6779999999999999,0.672,0.0,-5.688,1.0,0.0302,0.009590000000000001,0.0,0.0868,0.625,136.933,"Yeah, ayy, ayy, ayy

At night I lie awake trying to fight
The voices in my head (Voices in my head)
Visions of you racing, racing, playing
It's all inside my head (It's all inside my head)
Messed up too many times, some things are better left unsaid
At night I lie awake trying to fight the voices in my head

Girl, why you tryna save me? You should just save yourself
If I said that we could make it, I'd be lying to myself
Wishing I could hit reset, bad decisions I regret
Now you're talking to your ex, yeah, I'm sad, I know, like X, baby

Ayy, slashin' on the - like a battle axe, uh
Got a bigger, bigger than a Cadillac, uh
N- blind to drip, they got cataracts
"
4zsYVlQE4mCI6eyKRYJ0db,highschool,guccihighwaters,0.731,0.736,0.0,-4.979,1.0,0.0463,0.615,0.0,0.1,0.602,130.07,"I used to be cool, I used to be new
Just like you told me that time in school
We could cut class, we could hold hands
We could go to prom, but I can't really dance
You used to let me copy 'cause I would never study
You used to text me every day and tell me I was funny
I was the shy kid, sitting in silence
Frown on my face, pick me up, keep me smiling

I met you in the summer, everything I wanted
After time passed, started feeling like a puppet
You can throw me away, when the colours fade
"
2NSWi83peog6gHerzlMCqU,Love Me More,Trippie Redd,0.638,0.539,10.0,-5.853,1.0,0.0504,0.22,0.0,0.24100000000000002,0.247,83.381,"Internet Money, bitch
Hahahaha, Nick, you're stupid

I wish that you would love me (Love me)
I wish that you would love me more
Nobody else but me (But me)
Like, shawty, what you asking for? (Yeah)
And lil' bitch, I'm right here, ayy
Like, shawty, what you looking for? Yay, yay
I ain't goin', uh, I ain't goin' away
Like, shawty, right there, right there, ayy (Yeah)
Nobody can compare, can compare
I know it ain't fair (Ain't fair), ain't fair (Yeah)
"
4F8X7mErB9YgoRSzcWY1cB,Doormat,guardin,0.51,0.565,0.0,-6.337999999999999,1.0,0.092,0.242,2.05e-05,0.111,0.312,129.953,
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,0.785,0.431,10.0,-8.756,0.0,0.0364,0.12300000000000001,0.0,0.0887,0.23600000000000002,127.085,"My last made me feel like I would never try again
But when I saw you, I felt something I never felt
Come closer, I'll give you all my love
If you treat me right, baby, I'll give you everything

My last made me feel like I would never try again
But when I saw you, I felt something I never felt
Come closer, I'll give you all my love
If you treat me right, baby, I'll give you everything

Talk to me, I need to hear you need me like I need ya
Fall for me, I wanna know you feel how I feel for you, love
Before you, baby, I was numb, drowned out pain by pouring up
"
3Z9vR8JrHFyyjB0JoHzx6p,Pretty,Landon Cube,0.679,0.853,0.0,-5.289,0.0,0.0659,0.195,0.0,0.132,0.767,76.064,"Yeah my bitch like girls
Think I might die young
Yeah my bitch like girls
Think I might die young

Yeah my bitch like girls but she like me 'cause I'm pretty
Think I might die young but I don't wanna, it's a pity
Been a long damn night in a city that ain't with me
With a bad lil bitch, she like Britney, sniffin' Whitney

Yeah my bitch like girls but she like me 'cause I'm pretty
Think I might die young but I don't wanna, it's a pity
Been a long damn night in a city that ain't with me
With a bad lil bitch, she like Britney, sniffin' Whitney

Well my bitch like girls and that's blessing
Can you rock my world I gotta test it
Need it all right now but I ain't no stressing, no
I leave em guessing, lethal weapon, Smith and Wesson, woah
Let's get drunk, have some fun
Tell ya friends to come, get it on
I think I might die young
And I don't want to, baby
But I been wilding lately
I know it drive you crazy
Yeah, I got something to prove
"
2L2mNkEWo818IE4fKbnP0O,Would Look Perfect,Powfu,0.7879999999999999,0.537,9.0,-4.966,0.0,0.107,0.8440000000000001,0.0,0.11699999999999999,0.434,85.03,"Pretty boy

It feels so simple
Loving, always
It feels just right
I can't (yeah) explain it

Powfu
Walkin' into town, as I cut across the park
It's rainy every day, maybe I should build a Ark
See you with your friend group, lonely like I always am
Gave a silent wave but, I don't think you noticed it
Thinkin' of what happened as I continue my walk
I grew up in this town, but somehow I'm feelin' lost
Wishin' I was cool, why does everybody fit in?
Tryna make friends so long, it's time I quit this
Word around town, that you hard to get
I'ma put a end to that, I'mma start some shit
I'll put a spark in it, yeah, I don't care what it takes
"
378yquDsw6F67Dgq9tnQ0X,Sideshow,Jutes,0.645,0.8440000000000001,1.0,-5.7829999999999995,1.0,0.086,0.0168,0.0,0.0957,0.7559999999999999,160.049,"Broken, feels like we're runnin' outta life
I don't know shit, just know it's you that i like
If you're poison, then girl i guess i'm down to die
With you, with you

Don't hold back, i love it when you speak you're mind
But you know that, that's why you do it all the time
Our love is so bad, but so is always getting high
With you

You're like the freaks in the sideshow, yeah
We had a fun but i don't know when to let it go
You're turning me into a psycho
I saw the signs but i was never good at sayin' no

I'm such a mess, i blame it on a broken family
I'm anxious, you're so depressed, a manic fantasy
You're like the freaks in the sideshow, yeah
"
4wahNV62aYCgZznvvEr2L1,Ball,Eryn Martin,0.589,0.551,7.0,-8.822000000000001,0.0,0.0517,0.0824,0.0005650000000000001,0.122,0.13,82.48700000000001,"Don't ball, but I sleep at night
Demons in it for the wrong and they're lying
I don't want a jewel or a diamond
Gimme something more, I need rocks if we're mining

Don't ball, but I sleep at night
Something wakes me up in the morning
Something about the sweet sweet smell of marijuana leaves
Miss me with the money bag, not the tree

Sorry to my mom, sorry to my dad
Wish I could come home with the money bags
I know I'm the only one here and I have work
I don't get paid every week, but I work

Sorry to my mom, sorry to my dad
Wish I could come home with the money bags
E-dawg in the building, I'mma break the ceiling
"
6JzZwGyrjWIAZrVoAjSMw2,Safe Zone,Lonr.,0.752,0.409,10.0,-5.671,0.0,0.0297,0.37,0.0,0.136,0.243,132.105,
35b2aICqZwjqrS7eKAzrjE,Reasons,COTIS,0.7559999999999999,0.738,8.0,-5.537000000000001,0.0,0.035,0.0138,0.0,0.13699999999999998,0.467,113.01700000000001,
4mHgYpuGHu99Mw69E83CP2,Taking A Walk,Trippie Redd,0.767,0.5379999999999999,0.0,-6.044,0.0,0.052000000000000005,0.68,0.0,0.192,0.34299999999999997,81.031,"Scott Storch
Oh, so they think I wanna die, yeah
'Cause my doors are suicide, yeah
Bet my coffin would be nice, yeah
Stud that bitch up with some ice, yeah

These people don't want me alive, no
They wanna play games with my life, oh
The coupe doors are suicide, oh
The coupe doors are suicide, oh-ah
"
2A9kA2hTBbvd11zC4EJUNy,On My Own,Kyle the hooligan,0.57,0.718,5.0,-5.169,0.0,0.0385,0.0129,0.0,0.12,0.6759999999999999,171.984,
694vvR5o19xHPhhJ5QdLN7,NO HALO,BROCKHAMPTON,0.643,0.573,4.0,-7.034,1.0,0.0709,0.41,0.00016999999999999999,0.0695,0.47,165.192,"I don't know where I'm goin'
If I gotta take the high road, I'm rollin'

I ain't tryna get like all up in your head again, Montana, 'Lanta
Maybe I should just go mosey my ass over to your house
What about the sight of you up on the couch, so cozy, lowly lit
Like rosy cheeks, oh, you so cozy with somebody else
Get nervous, my stomach churnin', burnin'
I'm beat, ready to knock some teeth out of his ass
Late night corner, we pass
Light that swisher, get red
Used to skip up 'round that van
We don't go there no more, we don't see sun no more
Baby wanna raid the whole apartment like the FBI
Takin' everything, from pots and pans to fans and Goldeneye
Everything 'cept the door, everything in the drawers
Used to be so perfect, but it's never gettin' solved

I'm sure I'll find it
No one help me when my eyes go red
I'm sure I'll find it
No one help me when my−, no one help when my−
I'm sure I'll find it
No one help me when my eyes go red
I'm sure I'll find it
No one help me when my−, no one help when my−

Do I matter? I'm ecstatic, I'm depressed
"
